"தொடங்கும் எழுத்து",பெயர்,பொருள்
பூ,பூ," மலர்"
பூ,பூங்கண்ணன்,
பூ,பூங்கழலன்,
பூ,பூங்கழலோன்,
பூ,பூங்கவி,
பூ,பூங்குன்றன்,
பூ,பூஞ்சோலையன்,
பூ,பூதன்தேவனார்,
பூ,பூநம்பி,
பூ,பூநாடன்,
பூ,பூநெஞ்சன்,
பூ,பூநேயன்,
பூ,பூந்தாரன்,
பூ,பூந்தாரோன்,
பூ,பூந்தென்றல்,
பூ,பூம்பொழிலன்,
பூ,பூம்பொழில்நம்பி,
பூ,பூரணன்,
பூ,பூவ10ரன்,
பூ,பூவண்ணன்,
பூ,பூவன்,
பூ,பூவரசன்,
பூ,பூவழகன்,
பூ,பூவழகு,
பூ,பூவாணன்,
பூ,பூவினியன்,
பூ,பூவெழிலன்,
பூ,பூவெழிலோன்,
பூ,பூவேந்தன்,
பூ,பூவொளி,
