"தொடங்கும் எழுத்து",பெயர்,பொருள்
மி,மிகு,கூடுதல்
மி,மிகுதகை,
மி,மிகுதகையன்,
மி,மிகுதிறலன்,
மி,மிகுதிறல்,
மி,மிகுபுகழன்,
மி,மிகுபுகழோன்,
மி,மின்,மின்னல்
மி,மின்னலன்,
மி,மின்னல்,
மி,மின்னாற்றல்,
மி,மின்னிசை,
மி,மின்னொலி,
மி,மின்னொளி,
மி,மின்வலு,
மி,மிளிர்,மிளிர்பவன்
