"தொடங்கும் எழுத்து",பெயர்,பொருள்
தூ,தூநாடன்,
தூ,தூநிலவன்,
தூ,தூமதி,
தூ,தூயநம்பி,
தூ,தூயநெஞ்சன்,
தூ,தூயன்,
தூ,தூயமணி,
தூ,தூயமுத்தன்,
தூ,தூயமுத்து,
தூ,தூயவண்ணன்,
தூ,தூயவன்,
தூ,தூயவேல்,
தூ,தூயொளி,
தூ,தூயோன்,
தூ,தூய்மை,
தூ,தூவொளி,
