"தொடங்கும் எழுத்து",பெயர்,பொருள்
மை,மை,"கருமை, இளமை"
மை,மைந்தன்,
மை,மையழகன்,
மை,மையழகு,
மை,மையுருவன்,
மை,மையெழிலன்,
மை,மையெழிலோன்,
மை,மைவண்ணன்,
மை,மைவளத்தன்,
