"தொடங்கும் எழுத்து",பெயர்,பொருள்
நு,நுதன்மணி,
நு,நுதன்மாலை,
நு,நுதற்கண்ணி,
நு,நுதற்பொட்டு,
நு,நுதலணி,
நு,நுதலழகி,
நு,நுதலெழிலி,
நு,நுதல்,
நு,நுதல்விழி,
நு,நுறுங்குழலி,
