"தொடங்கும் எழுத்து",பெயர்,பொருள்
மா,மாசாத்தியார்,
மா,மாதவி,
மா,மாதுளை," ஒருவகைச்செடி"
மா,மாதேவி," பெருந்தேவி"
மா,மானம்," மானமுடையவள்"
மா,மானி," மானமுடையவள்"
மா,மான்," ஒருவிலங்கு"
மா,மான்விழி,
மா,மாமதி," பெரியமதி"
மா,மாமனி," பெருமணி"
மா,மாமயில்," பெரியமயில்"
மா,மாரி," மழை"
மா,மாலை," கோதை"
